Date,Ticker,Company,Return,RSI,MACD,Spread,VROC,Is_Market_Open,is_closed
2025-01-01,BRES.QA,Barwa Real Estate,0.0,52.59735308148061,0.0035585894884659908,0.008480540662584678,0.12421681526344285,0,1
2025-01-01,CBQK.QA,Commercial Bank Qatar,0.0,60.0806598037975,-0.006840412688396746,0.024827541150225466,-0.19793535930201178,0,1
2025-01-01,DHBK.QA,Doha Bank,0.0,46.76264184301203,0.006644868674307913,0.01958816335013169,0.19689865142574764,0,1
2025-01-01,IQCD.QA,Industries Qatar,0.0,95.12196365174796,0.04136019818750469,0.014318050301682993,-0.5090734463415262,0,1
2025-01-01,MARK.QA,Masraf Al Rayan,0.0,39.759138646525564,-0.0019870551103422507,0.011774276562253912,1.668572403811946,0,1
2025-01-01,MERS.QA,Al Meera Consumer Goods,0.0,52.63169409666957,-0.011863528598498263,0.0027548182225875357,1.696579930057495,0,1
2025-01-01,MPHC.QA,Mesaieed Petrochemical,0.0,24.59014362267814,-0.005259095001599823,0.004682253819461662,-0.5038508605605037,0,1
2025-01-01,ORDS.QA,Ooredoo Qatar,0.0,48.61116859313566,-0.04750653237674207,0.09956714746438652,0.5891788706890022,0,1
2025-01-01,QATI.QA,Qatar Insurance,0.0,2.6785178773663176,0.0008154039427030746,0.0032973189868906187,-0.9441460053434249,0,1
2025-01-01,QEWS.QA,Qatar Electricity & Water,0.0,50.0,-0.050665102348331104,0.012738841509227909,10.709119708816393,0,1
2025-01-01,QGTS.QA,Qatar Gas Transport (Nakilat),0.0,56.2091886990613,-0.016714845859773675,0.015666438802337687,-0.31316050198150597,0,1
2025-01-01,QIBK.QA,Qatar Islamic Bank,0.0,66.66666666666666,0.03183567854366842,0.01919474886219861,-0.047874005340343646,0,1
2025-01-01,QNBK.QA,Qatar National Bank,0.0,52.12759305457032,-0.0053253730798843435,0.010989041295364342,-0.2702172690032475,0,1
2025-01-01,QNNS.QA,Qatar Navigation (Milaha),0.0,60.784264292125094,-0.01401303504975182,0.023657892110709466,0.06416937919364504,0,1
2025-01-01,VFQS.QA,Vodafone Qatar,0.0,18.181626461558864,-0.007696999902588653,0.00710383122362203,0.6997687218272736,0,1
2025-01-02,BRES.QA,Barwa Real Estate,0.0,52.59735308148061,0.003526185095278578,0.008480540662584678,0.12421681526344285,0,1
2025-01-02,CBQK.QA,Commercial Bank Qatar,0.0,60.0806598037975,-0.003911785206510476,0.024827541150225466,-0.19793535930201178,0,1
2025-01-02,DHBK.QA,Doha Bank,0.0,46.76264184301203,0.006810434586780323,0.01958816335013169,0.19689865142574764,0,1
2025-01-02,IQCD.QA,Industries Qatar,0.0,95.12196365174796,0.05064097156420466,0.014318050301682993,-0.5090734463415262,0,1
2025-01-02,MARK.QA,Masraf Al Rayan,0.0,39.759138646525564,-0.002809333890233301,0.011774276562253912,1.668572403811946,0,1
2025-01-02,MERS.QA,Al Meera Consumer Goods,0.0,52.63169409666957,-0.008973118275513059,0.0027548182225875357,1.696579930057495,0,1
2025-01-02,MPHC.QA,Mesaieed Petrochemical,0.0,24.59014362267814,-0.005555993415743199,0.004682253819461662,-0.5038508605605037,0,1
2025-01-02,ORDS.QA,Ooredoo Qatar,0.0,48.61116859313566,-0.04160875491253435,0.09956714746438652,0.5891788706890022,0,1
2025-01-02,QATI.QA,Qatar Insurance,0.0,2.6785178773663176,-0.0007325106138940107,0.0032973189868906187,-0.9441460053434249,0,1
2025-01-02,QEWS.QA,Qatar Electricity & Water,0.0,50.0,-0.05140632121413269,0.012738841509227909,10.709119708816393,0,1
2025-01-02,QGTS.QA,Qatar Gas Transport (Nakilat),0.0,56.2091886990613,-0.012921944833061083,0.015666438802337687,-0.31316050198150597,0,1
2025-01-02,QIBK.QA,Qatar Islamic Bank,0.0,66.66666666666666,0.05162208097926779,0.01919474886219861,-0.047874005340343646,0,1
2025-01-02,QNBK.QA,Qatar National Bank,0.0,52.12759305457032,0.0006600993695080604,0.010989041295364342,-0.2702172690032475,0,1
2025-01-02,QNNS.QA,Qatar Navigation (Milaha),0.0,60.784264292125094,-0.0032970962779970137,0.023657892110709466,0.06416937919364504,0,1
2025-01-02,VFQS.QA,Vodafone Qatar,0.0,18.181626461558864,-0.008051519727485967,0.00710383122362203,0.6997687218272736,0,1
2025-01-03,BRES.QA,Barwa Real Estate,0.0,52.59735308148061,0.003460612592407486,0.008480540662584678,-0.07359289362937273,0,1
2025-01-03,CBQK.QA,Commercial Bank Qatar,0.0,60.0806598037975,-0.0015726977468384362,0.024827541150225466,0.5965072587768483,0,1
2025-01-03,DHBK.QA,Doha Bank,0.0,46.76264184301203,0.0068625396796087035,0.01958816335013169,-0.21835291594635428,0,1
2025-01-03,IQCD.QA,Industries Qatar,0.0,95.12196365174796,0.057335127667725416,0.014318050301682993,0.8885023250772571,0,1
2025-01-03,MARK.QA,Masraf Al Rayan,0.0,39.759138646525564,-0.0034215542005155974,0.011774276562253912,1.6582802857775791,0,1
2025-01-03,MERS.QA,Al Meera Consumer Goods,0.0,52.63169409666957,-0.006606294025020887,0.0027548182225875357,-0.3651940948287891,0,1
2025-01-03,MPHC.QA,Mesaieed Petrochemical,0.0,24.59014362267814,-0.005725289969094938,0.004682253819461662,-0.09049974666506802,0,1
2025-01-03,ORDS.QA,Ooredoo Qatar,0.0,48.61116859313566,-0.03651381524784014,0.09956714746438652,1.2098122871999857,0,1
2025-01-03,QATI.QA,Qatar Insurance,0.0,2.6785178773663176,-0.0019369164845739473,0.0032973189868906187,-0.609332428517892,0,1
