trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-11,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,10414.02,37776,33,0.29,0.27,0.27,0.29,0.29,57596.0,0.27,3700.0,0.0,1,-0.4517903899787432,66.66666666666666,74.99999999999997,74.99999999999997,-0.0008163374890473,-0.0020394014396794,0.0689655172413791,0.1611150814037399
2025-01-12,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,4690.0,16750,10,0.28,0.28,0.28,0.28,0.28,15416.0,0.27,4250.0,-0.03509131981126994,0,-0.7588427330677004,57.14285714285717,50.000000000000064,66.66666666666673,-0.0014861515402013,-0.0019287514597838,0.0,0.1611150814037399
2025-01-13,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,19216.03,71139,61,0.28,0.27,0.27,0.28,0.28,25883.0,0.27,386.0,0.0,0,1.7747818126158803,50.0,33.33333333333339,52.77777777777788,-0.0019939984288239,-0.0019418008535918,0.0357142857142857,0.1544195380141862
2025-01-14,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,4635.5,17150,14,0.28,0.27,0.28,0.27,0.27,21890.0,0.26,9900.0,-0.03636764417087483,0,-0.5548789036318348,33.33333333333333,0.0,27.777777777777885,-0.0031668813366756,-0.0021868169502086,0.037037037037037,0.1544195380141862
2025-01-15,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,22707.38,85394,41,0.27,0.26,0.27,0.27,0.27,9586.0,0.26,19767.0,0.0,0,1.1804624919099445,33.33333333333333,25.000000000000032,19.444444444444542,-0.0040497168760276,-0.0025593969353724,0.037037037037037,0.1544195380141862
2025-01-16,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,10225.64,38207,22,0.27,0.26,0.27,0.27,0.27,16816.0,0.26,94574.0,0.0,0,-0.0180890760724485,19.99999999999996,25.000000000000032,16.666666666666753,-0.0046952465222318,-0.0029865668527443,0.037037037037037,0.1544195380141862
2025-01-17,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,10225.64,38207,22,0.27,0.26,0.27,0.27,0.27,16816.0,0.26,94574.0,0.0,1,1.180307036247335,19.99999999999996,25.000000000000032,25.000000000000032,-0.005147496284674,-0.0034187527391302,0.037037037037037,0.1544195380141862
2025-01-18,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,10225.64,38207,22,0.27,0.26,0.27,0.27,0.27,16816.0,0.26,94574.0,0.0,1,-0.4678588657490647,19.99999999999996,25.000000000000032,25.000000000000032,-0.0054431620953091,-0.003823634610366,0.037037037037037,0.1544195380141862
2025-01-19,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,1749.12,6706,10,0.27,0.26,0.27,0.27,0.27,20260.0,0.26,71526.0,0.0,0,-0.6226685362959767,19.99999999999996,25.000000000000032,25.000000000000032,-0.005612778760675,-0.0041814634404278,0.037037037037037,0.1611150814037399
2025-01-20,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,12945.6,49780,17,0.27,0.26,0.26,0.27,0.27,31580.0,0.26,47427.0,0.0,0,-0.4298945981438634,24.99999999999996,33.33333333333339,27.777777777777885,-0.0056817060197431,-0.0044815119562908,0.037037037037037,0.1667870742004097
2025-01-21,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,10380.92,38446,33,0.28,0.27,0.27,0.28,0.28,74990.0,0.27,11881.0,0.03636764417087479,0,0.0151853575913097,40.00000000000003,66.66666666666679,41.6666666666668,-0.0048732392737737,-0.0045598574197874,0.0357142857142857,0.1659768052496103
2025-01-22,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,4459.2,16515,11,0.28,0.27,0.27,0.28,0.28,79100.0,0.26,55527.0,0.0,0,-0.5639197155385873,50.0,66.66666666666679,55.55555555555572,-0.0041842896662618,-0.0044847438690823,0.0357142857142857,0.1567393621017055
2025-01-23,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,3780.0,14000,2,0.27,0.27,0.27,0.27,0.27,27000.0,0.26,58527.0,-0.03636764417087483,0,-0.6303409859920748,25.00000000000003,33.33333333333339,55.55555555555572,-0.004394550917741,-0.004466705278814,0.0,0.1497415550343426
2025-01-24,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,3780.0,14000,2,0.27,0.27,0.27,0.27,0.27,27000.0,0.26,58527.0,0.0,1,1.161086717892426,25.00000000000003,33.33333333333339,44.44444444444459,-0.0045092051641393,-0.0044752052558791,0.0,0.1387678912465867
2025-01-25,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,3780.0,14000,2,0.27,0.27,0.27,0.27,0.27,27000.0,0.26,58527.0,0.0,1,-0.7080088987764183,25.00000000000003,50.0,38.88888888888899,-0.0045476470362276,-0.0044896936119488,0.0,0.1226228914028309
2025-01-26,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,9839.08,36439,18,0.28,0.27,0.27,0.28,0.28,91844.0,0.26,98082.0,0.03636764417087479,0,-0.0521957591427349,50.0,100.0,61.1111111111112,-0.0037282194769096,-0.0043373987849409,0.0357142857142857,0.1157133153880939
2025-01-27,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,1894.2,7015,4,0.28,0.27,0.27,0.28,0.27,1500.0,0.26,73082.0,0.0,0,-0.5752152852529602,50.0,100.0,83.3333333333334,-0.0030437309962255,-0.0040786652271979,0.0357142857142857,0.1077988890036526
2025-01-28,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,3087.7,11435,13,0.28,0.27,0.27,0.28,0.28,83200.0,0.26,68000.0,0.0,0,-0.1831481481481482,66.66666666666666,100.0,100.0,-0.002472764454422,-0.0037574850726427,0.0357142857142857,0.1077988890036526
2025-01-29,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5644.4,20905,18,0.28,0.27,0.27,0.28,0.28,90195.0,0.26,79000.0,0.0,0,0.4932275132275131,66.66666666666666,100.0,100.0,-0.0019972463438418,-0.0034054373268825,0.0357142857142857,0.0986314561207535
