trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-11,الاتصالات الأردنية,131206,JTEL,1,132430.06,44789,40,2.97,2.94,2.97,2.96,2.96,1716.0,2.95,486.0,0.0,1,-0.6414819515360595,68.74999999999994,83.33333333333334,83.33333333333334,0.0194449653886437,0.0115805019791803,0.0101351351351352,0.0494138874358465
2025-01-12,الاتصالات الأردنية,131206,JTEL,1,191034.27,64424,58,2.98,2.95,2.95,2.97,2.97,1000.0,2.96,5270.0,0.003372684478639377,0,0.2800840844269722,70.58823529411762,91.66666666666686,86.11111111111114,0.020959352588711,0.0134562721010864,0.01010101010101,0.0519400105119391
2025-01-13,الاتصالات الأردنية,131206,JTEL,1,99685.69,33510,39,2.98,2.96,2.97,2.98,2.98,10640.0,2.96,3182.0,0.0033613477027047063,0,-0.6786154830856066,72.22222222222217,100.0,91.6666666666667,0.0227047060635356,0.0153059588935763,0.0067114093959731,0.0528531832287805
2025-01-14,الاتصالات الأردنية,131206,JTEL,1,48982.34,16465,28,2.98,2.96,2.98,2.98,2.98,5965.0,2.97,482.0,0.0,0,-0.6301267250048819,92.85714285714272,100.0,97.22222222222224,0.0238134051556229,0.0170074481459856,0.0067114093959731,0.0524076574796157
2025-01-15,الاتصالات الأردنية,131206,JTEL,1,350793.34,117576,123,3.0,2.97,2.98,3.0,3.0,27494.0,2.98,10.0,0.00668898815079671,0,1.648895122451806,93.74999999999989,100.0,100.0,0.0260061078043456,0.0188071800776576,0.0099999999999999,0.0564674218079544
2025-01-16,الاتصالات الأردنية,131206,JTEL,1,228656.16,75924,85,3.04,3.0,3.0,3.02,3.02,2100.0,3.01,1946.0,0.006644542718668511,0,0.7266182617451054,92.85714285714272,88.23529411764704,96.078431372549,0.0290231129245204,0.0208503666470301,0.0132450331125827,0.0618104228813574
2025-01-17,الاتصالات الأردنية,131206,JTEL,1,228656.16,75924,85,3.04,3.0,3.0,3.02,3.02,2100.0,3.01,1946.0,0.0,1,0.1969379106691172,92.85714285714272,88.23529411764704,92.156862745098,0.0310561156491644,0.022891516447457,0.0132450331125827,0.0656289582579596
2025-01-18,الاتصالات الأردنية,131206,JTEL,1,228656.16,75924,85,3.04,3.0,3.0,3.02,3.02,2100.0,3.01,1946.0,0.0,1,1.2937711521081912,92.85714285714272,87.5,87.99019607843132,0.0322950082038091,0.0247722147987274,0.0132450331125827,0.0681925402613594
2025-01-19,الاتصالات الأردنية,131206,JTEL,1,215529.93,71222,68,3.04,3.0,3.02,3.02,3.03,4067.0,3.02,980.0,0.0,0,3.4001558520887327,92.30769230769216,85.71428571428571,87.14985994397756,0.032897616237177,0.0263972950864173,0.0132450331125827,0.0696523629348164
2025-01-20,الاتصالات الأردنية,131206,JTEL,1,26233.96,8682,28,3.03,3.01,3.01,3.03,3.03,14054.0,3.02,112.0,0.0033057881344994103,0,-0.9252153418876196,90.90909090909072,91.66666666666649,88.29365079365068,0.0337925642264291,0.0278763489144197,0.0066006600660066,0.0663894508538127
2025-01-21,الاتصالات الأردنية,131206,JTEL,1,49808.68,16446,22,3.03,3.01,3.03,3.03,3.03,13036.0,3.01,600.0,0.0,0,-0.7821677754056572,90.90909090909072,89.99999999999979,89.12698412698394,0.0341086338564537,0.0291228059028265,0.0066006600660066,0.0607688558584685
2025-01-22,الاتصالات الأردنية,131206,JTEL,1,71388.16,23733,25,3.03,3.0,3.03,3.01,3.01,282.0,3.0,8967.0,-0.006622540760493382,0,-0.6877925353071617,69.99999999999977,69.99999999999977,83.88888888888864,0.032372122781898,0.0297726692786408,0.0099667774086378,0.0574235196843622
2025-01-23,الاتصالات الأردنية,131206,JTEL,1,175756.47,58245,61,3.05,3.0,3.0,3.04,3.04,1155.0,3.03,7491.0,0.009917436657346144,0,-0.231350382163332,83.33333333333333,90.90909090909108,83.63636363636351,0.0330358577202725,0.0304253069669671,0.0164473684210525,0.0550478804008884
2025-01-24,الاتصالات الأردنية,131206,JTEL,1,175756.47,58245,61,3.05,3.0,3.0,3.04,3.04,1155.0,3.03,7491.0,0.0,1,-0.1845379896889494,83.33333333333333,90.90909090909108,83.93939393939395,0.0331794009600785,0.0309761257655894,0.0164473684210525,0.0508027572814317
2025-01-25,الاتصالات الأردنية,131206,JTEL,1,175756.47,58245,61,3.05,3.0,3.0,3.04,3.04,1155.0,3.03,7491.0,0.0,1,5.699578332817463,83.33333333333333,90.00000000000018,90.60606060606077,0.0329137507808945,0.0313636507686504,0.0164473684210525,0.0460946946170297
2025-01-26,الاتصالات الأردنية,131206,JTEL,1,166939.65,55179,42,3.04,3.02,3.02,3.02,3.03,1679.0,3.02,1239.0,-0.006600684031352024,0,2.3516176296982776,69.23076923076917,66.66666666666683,82.52525252525267,0.030735093224202,0.0312379392597608,0.0066225165562913,0.0429207747132359
2025-01-27,الاتصالات الأردنية,131206,JTEL,1,311717.76,102869,112,3.05,3.0,3.03,3.05,3.05,18315.0,3.02,1700.0,0.009884759232541925,0,3.366519041813096,73.3333333333333,100.0,85.55555555555564,0.0310710727085687,0.0312045659495224,0.0163934426229507,0.0408204672758337
2025-01-28,الاتصالات الأردنية,131206,JTEL,1,52192.02,17270,42,3.05,3.01,3.04,3.05,3.05,21156.0,3.02,610.0,0.0,0,-0.703043535182517,73.3333333333333,100.0,88.88888888888891,0.0309802181996419,0.0311596963995463,0.0131147540983606,0.0411294014411427
2025-01-29,الاتصالات الأردنية,131206,JTEL,1,85919.28,28432,29,3.04,3.01,3.04,3.03,3.03,1250.0,3.01,4896.0,-0.006578971098042511,0,-0.511145848571037,59.99999999999994,59.99999999999982,86.66666666666657,0.0289605433769821,0.0307198657950334,0.0099009900990099,0.0383437971299394
2025-01-30,الاتصالات الأردنية,131206,JTEL,1,15183.66,4995,15,3.05,3.01,3.02,3.04,3.04,3489.0,3.03,32.0,0.0032948958968527058,0,-0.9136096668304728,57.142857142857146,80.00000000000036,80.00000000000003,0.0278458631782947,0.0301450652716857,0.0131578947368421,0.0351708453882609
2025-01-31,الاتصالات الأردنية,131206,JTEL,1,15183.66,4995,15,3.05,3.01,3.02,3.04,3.04,3489.0,3.03,32.0,0.0,1,-0.9090470118992102,57.142857142857146,80.00000000000036,73.33333333333348,0.0266552064621912,0.0294470935097868,0.0131578947368421,0.0307558988977003
2025-02-01,الاتصالات الأردنية,131206,JTEL,1,15183.66,4995,15,3.05,3.01,3.02,3.04,3.04,3489.0,3.03,32.0,0.0,1,-0.9512903595868264,57.142857142857146,80.00000000000036,80.00000000000036,0.0254185927220853,0.0286413933522465,0.0131578947368421,0.0266197010843465
2025-02-02,الاتصالات الأردنية,131206,JTEL,1,257863.06,84145,136,3.09,3.04,3.05,3.08,3.08,5140.0,3.07,1007.0,0.0130720815673527,0,3.9406606603844807,66.66666666666666,88.88888888888911,82.96296296296325,0.0273509484217506,0.0283833043661473,0.0162337662337661,0.0274250538195748
2025-02-03,الاتصالات الأردنية,131206,JTEL,1,81007.61,26520,46,3.07,3.04,3.07,3.05,3.06,499.0,3.05,10.0,-0.009788006366162932,0,-0.0571660982261489,54.99999999999999,55.55555555555544,74.81481481481494,0.0261600482044315,0.0279386531338042,0.0098360655737704,0.0231474226350743
2025-02-04,الاتصالات الأردنية,131206,JTEL,1,192688.86,63453,92,3.05,3.01,3.04,3.03,3.03,1782.0,3.02,560.0,-0.006578971098042511,0,11.690541015802513,50.0,33.33333333333317,59.25925925925922,0.0233334449207265,0.0270176114911886,0.0132013201320132,0.0207287648258973
