trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-01,كهرباء محافظة اربد,131010,IREL,1,4274.52,689,19,6.28,6.2,6.2,6.2,6.28,737.0,6.2,12.0,0.0,1,6.948750371913122,36.84210526315797,0.0,12.500000000000108,-0.0193582616204839,-0.0133429116369751,0.0129032258064516,0.0191639883764875
2025-01-02,كهرباء محافظة اربد,131010,IREL,1,4893.75,783,7,6.25,6.25,6.25,6.25,6.3,100.0,6.25,31.0,0.008032171697264253,0,8.100249181791133,42.8571428571428,62.49999999999972,20.83333333333325,-0.0166548273005835,-0.0140052947696968,0.0,0.0187509941772365
2025-01-03,كهرباء محافظة اربد,131010,IREL,1,4893.75,783,7,6.25,6.25,6.25,6.25,6.3,100.0,6.25,31.0,0.0,1,1.3766105102640434,42.8571428571428,62.49999999999972,41.666666666666494,-0.0143469533770081,-0.0140736264911591,0.0,0.0182752876700159
2025-01-04,كهرباء محافظة اربد,131010,IREL,1,4893.75,783,7,6.25,6.25,6.25,6.25,6.3,100.0,6.25,31.0,0.0,1,6.702932426689334,42.8571428571428,62.49999999999972,62.49999999999972,-0.0123752920023898,-0.0137339595934052,0.0,0.0180110625936306
2025-01-05,كهرباء محافظة اربد,131010,IREL,1,6327.25,1020,17,6.27,6.2,6.25,6.25,6.25,90.0,6.21,10.0,0.0,0,0.4802246801980104,42.8571428571428,62.49999999999972,62.49999999999972,-0.0106895140934728,-0.0131250704934187,0.0111999999999999,0.0170578528326616
2025-01-06,كهرباء محافظة اربد,131010,IREL,1,1401.28,224,9,6.29,6.25,6.29,6.27,6.27,100.0,6.25,78.0,0.003194890896519067,0,-0.6721783966386871,47.82608695652159,77.77777777777723,67.59259259259224,-0.0076514885056502,-0.012030354095865,0.0063795853269537,0.0167305420846178
2025-01-07,كهرباء محافظة اربد,131010,IREL,1,3009.3,480,9,6.28,6.25,6.27,6.28,6.3,50.0,6.28,130.0,0.001593625835278026,0,-0.3850727969348658,60.0,88.88888888888911,76.3888888888887,-0.0043863517800835,-0.0105015536327087,0.0047770700636943,0.0173060401594864
2025-01-08,كهرباء محافظة اربد,131010,IREL,1,16565.44,2563,31,6.75,6.25,6.28,6.7,6.7,65.0,6.4,50.0,0.06473754591681316,0,2.385019667943806,87.09677419354838,90.90909090909092,85.85858585858578,0.0317260641932817,-0.0020560300675106,0.0746268656716417,0.066452910514112
2025-01-09,كهرباء محافظة اربد,131010,IREL,1,45671.6,6744,52,6.85,6.58,6.7,6.85,6.85,38.0,6.74,10.0,0.0221411258772135,0,8.332638569604086,89.4736842105263,100.0,93.26599326599336,0.0716235289679323,0.0126798817395779,0.0394160583941605,0.1055010506214763
2025-01-10,كهرباء محافظة اربد,131010,IREL,1,45671.6,6744,52,6.85,6.58,6.7,6.85,6.85,38.0,6.74,10.0,0.0,1,6.218238571259236,89.4736842105263,100.0,96.969696969697,0.1020660038886083,0.030557106169384,0.0394160583941605,0.1305409771943839
2025-01-11,كهرباء محافظة اربد,131010,IREL,1,45671.6,6744,52,6.85,6.58,6.7,6.85,6.85,38.0,6.74,10.0,0.0,1,31.59277232244805,89.4736842105263,100.0,100.0,0.1247538004345667,0.0493964450224205,0.0394160583941605,0.1488898371357829
2025-01-12,كهرباء محافظة اربد,131010,IREL,1,10680.14,1575,18,6.89,6.4,6.89,6.4,6.7,20.0,6.4,15.0,-0.06795066190850767,0,2.5490446283188777,58.62068965517243,28.98550724637686,76.32850241545897,0.105210007979867,0.0605591576139098,0.0765624999999999,0.1484134800267516
2025-01-13,كهرباء محافظة اربد,131010,IREL,1,5096.06,762,16,6.72,6.41,6.42,6.72,6.69,50.0,6.55,100.0,0.048790164169431834,0,-0.6923679660787759,66.89655172413792,75.3623188405797,68.11594202898554,0.1142260109514863,0.0712925282814251,0.0461309523809523,0.1547325103254555
2025-01-14,كهرباء محافظة اربد,131010,IREL,1,150.39,23,2,6.54,6.53,6.54,6.53,6.65,10.0,6.55,100.0,-0.02868121124671838,0,-0.9967071440457528,60.24844720496896,47.826086956521785,50.72463768115946,0.1048314148642752,0.0780003055979951,0.0015313935681469,0.1540245489064015
2025-01-15,كهرباء محافظة اربد,131010,IREL,1,395.3,60,5,6.59,6.58,6.59,6.58,6.64,10.0,6.58,118.0,0.0076278020488860674,0,-0.9913447306422372,61.44578313253013,55.072463768115966,59.4202898550725,0.1002649203245606,0.0824532285433082,0.0015197568389057,0.1538589469666689
2025-01-16,كهرباء محافظة اربد,131010,IREL,1,5616.0,839,16,6.75,6.64,6.64,6.75,6.75,18.0,6.71,50.0,0.025507759547212665,0,-0.8770351816008197,64.04494382022474,79.71014492753626,60.86956521739135,0.1091058158239333,0.0877837459994332,0.0162962962962963,0.1577944257631279
2025-01-17,كهرباء محافظة اربد,131010,IREL,1,5616.0,839,16,6.75,6.64,6.64,6.75,6.75,18.0,6.71,50.0,0.0,1,-0.474164196349486,64.04494382022474,79.71014492753626,71.49758454106285,0.1147890722314315,0.0931848112458329,0.0162962962962963,0.1600085087872383
2025-01-18,كهرباء محافظة اربد,131010,IREL,1,5616.0,839,16,6.75,6.64,6.64,6.75,6.75,18.0,6.71,50.0,0.0,1,0.1020278411164702,64.04494382022474,79.71014492753626,79.71014492753626,0.117933628422703,0.0981345746812069,0.0162962962962963,0.1588653419735458
