trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-01,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,433556.2,86748,160,5.03,4.97,4.99,5.0,5.0,95.0,4.99,1000.0,0.0,1,0.5756841271510752,100.0,84.99999999999989,90.23809523809511,0.0413268060061362,0.0293181502036678,0.012,0.0538668332048274
2025-01-02,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,175352.7,34652,97,5.08,5.0,5.03,5.08,5.08,1700.0,5.07,500.0,0.015873349156290163,0,-0.3627113023799813,100.0,100.0,90.23809523809511,0.0484453581539305,0.0331435917937204,0.015748031496063,0.061651533174881
2025-01-03,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,175352.7,34652,97,5.08,5.0,5.03,5.08,5.08,1700.0,5.07,500.0,0.0,1,-0.4105170608560914,100.0,100.0,94.99999999999991,0.0534704875215314,0.0372089709392826,0.015748031496063,0.0672624568603523
2025-01-04,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,175352.7,34652,97,5.08,5.0,5.03,5.08,5.08,1700.0,5.07,500.0,0.0,1,-0.6416129096011659,100.0,100.0,100.0,0.0567982044047346,0.041126817632373,0.015748031496063,0.0698334660527843
2025-01-05,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,548039.76,108027,184,5.1,5.0,5.08,5.08,5.08,861.0,5.06,25.0,0.0,0,0.2640570242104714,100.0,91.6666666666668,97.22222222222224,0.0587581170123172,0.0446530775083618,0.0196850393700786,0.0713593822992067
2025-01-06,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,461010.63,90113,166,5.15,5.08,5.08,5.15,5.15,13173.0,5.14,1.0,0.01368545308525423,0,0.0633238090010014,100.0,100.0,97.22222222222224,0.0652080984910519,0.0487640817048998,0.0135922330097087,0.0762692211293689
2025-01-07,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,179505.6,35205,102,5.15,5.07,5.15,5.12,5.12,827.0,5.11,81.0,-0.0058422756242284025,0,0.0236831254950736,88.4615384615384,87.9999999999999,93.2222222222222,0.0671252281568293,0.0524363109952857,0.015625,0.0768009417651419
2025-01-08,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,339652.29,66246,140,5.15,5.09,5.12,5.14,5.14,2435.0,5.12,510.0,0.003898640415657323,0,0.9369664111245504,89.2857142857142,95.83333333333306,94.61111111111096,0.0694577345541551,0.0558405957070596,0.0116731517509728,0.0767683758892186
2025-01-09,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,355081.67,69340,140,5.14,5.09,5.14,5.11,5.12,1892.0,5.11,898.0,-0.005853675251460541,0,1.0249569581762925,76.92307692307705,83.33333333333334,89.05555555555542,0.0681004933035795,0.0582925752263636,0.009784735812133,0.0732039421721274
2025-01-10,مصفاة البترول الأردنية /جوبترول,142041,JOPT,1,355081.67,69340,140,5.14,5.09,5.14,5.11,5.12,1892.0,5.11,898.0,0.0,1,-0.3520877572824278,76.92307692307705,83.33333333333334,87.49999999999989,0.0662610536536583,0.0598862709118225,0.009784735812133,0.0677243717244745
