trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-01-01,دار الدواء للتنمية والاستثمار,141012,DADI,1,37270.63,30053,16,1.26,1.24,1.25,1.26,1.26,3290.0,1.24,2889.0,0.0,1,0.693072918559436,50.0,66.66666666666666,61.111111111111086,-4.404976743543898e-05,0.000213255630702,0.0158730158730158,0.0102997727794201
2025-01-02,دار الدواء للتنمية والاستثمار,141012,DADI,1,58085.0,46500,6,1.25,1.24,1.24,1.25,1.26,21990.0,1.25,5000.0,-0.007968169649176845,0,1.6385961405676492,40.0,33.33333333333333,55.55555555555552,-0.0007628899189835,1.802652076497027e-05,0.008,0.0125139964451065
2025-01-03,دار الدواء للتنمية والاستثمار,141012,DADI,1,58085.0,46500,6,1.25,1.24,1.24,1.25,1.26,21990.0,1.25,5000.0,0.0,1,1.1408339614366088,40.0,33.33333333333333,44.44444444444442,-0.001317389867701,-0.0002490567569282,0.008,0.0142085336206745
2025-01-04,دار الدواء للتنمية والاستثمار,141012,DADI,1,58085.0,46500,6,1.25,1.24,1.24,1.25,1.26,21990.0,1.25,5000.0,0.0,1,2.3918248175182484,40.0,33.33333333333333,33.33333333333333,-0.0017368141595144,-0.0005466082374454,0.008,0.0155537698886712
2025-01-05,دار الدواء للتنمية والاستثمار,141012,DADI,1,246723.5,197210,40,1.26,1.25,1.26,1.26,1.26,18900.0,1.25,61590.0,0.007968169649176881,0,5.619783459522955,50.0,66.66666666666666,44.44444444444442,-0.0012479093834762,-0.0006868684666516,0.0079365079365079,0.0155537698886712
2025-01-06,دار الدواء للتنمية والاستثمار,141012,DADI,1,33246.46,26271,20,1.27,1.26,1.26,1.27,1.27,9230.0,1.26,9500.0,0.007905179507113247,0,-0.1079716119636292,50.0,100.0,66.66666666666664,-5.292234374842941e-05,-0.0005600792420709,0.0078740157480315,0.0175538126012291
2025-01-07,دار الدواء للتنمية والاستثمار,141012,DADI,1,102585.03,80293,55,1.29,1.27,1.27,1.27,1.28,3000.0,1.27,9407.0,0.0,0,0.7661191357493329,60.0,60.0,75.55555555555554,0.0008839241670781,-0.0002712785602411,0.015748031496063,0.0192077909959528
2025-01-08,دار الدواء للتنمية والاستثمار,141012,DADI,1,136221.49,106727,64,1.28,1.27,1.28,1.27,1.27,1000.0,1.26,25000.0,0.0,0,1.3452094344495136,60.0,60.0,73.33333333333331,0.0016078475112635,0.0001045466540597,0.0078740157480315,0.0205995455450207
2025-01-09,دار الدواء للتنمية والاستثمار,141012,DADI,1,38676.8,30680,17,1.27,1.26,1.27,1.26,1.27,12800.0,1.26,158.0,-0.007905179507113261,0,-0.3341344581217181,50.0,40.0,53.333333333333314,0.001358980074243,0.0003554333380964,0.0079365079365079,0.0205995455450207
2025-01-10,دار الدواء للتنمية والاستثمار,141012,DADI,1,38676.8,30680,17,1.27,1.26,1.27,1.26,1.27,12800.0,1.26,158.0,0.0,1,-0.8432382809096013,50.0,40.0,46.66666666666665,0.0011485115116289,0.0005140489728029,0.0079365079365079,0.0205995455450207
2025-01-11,دار الدواء للتنمية والاستثمار,141012,DADI,1,38676.8,30680,17,1.27,1.26,1.27,1.26,1.27,12800.0,1.26,158.0,0.0,1,0.1633358859860569,50.0,40.0,40.0,0.0009705260393626,0.0006053443861148,0.0079365079365079,0.0205995455450207
2025-01-12,دار الدواء للتنمية والاستثمار,141012,DADI,1,7082.25,5649,12,1.26,1.25,1.25,1.26,1.26,1258.0,1.25,12049.0,0.0,0,-0.9309621491556808,50.0,40.0,40.0,0.0008200186062268,0.0006482792301372,0.0079365079365079,0.0192077909959528
2025-01-13,دار الدواء للتنمية والاستثمار,141012,DADI,1,6878.19,5469,14,1.26,1.25,1.26,1.26,1.26,2225.0,1.25,8232.0,0.0,0,-0.949507306079239,60.0,40.0,40.0,0.0006927547357502,0.0006571743312598,0.0079365079365079,0.0192077909959528
2025-01-14,دار الدواء للتنمية والاستثمار,141012,DADI,1,36073.0,28650,16,1.26,1.25,1.26,1.26,1.26,34498.0,1.25,28724.0,0.0,0,-0.0673220121623299,50.0,40.0,40.0,0.0005851519342572,0.0006427698518593,0.0079365079365079,0.0192077909959528
2025-01-15,دار الدواء للتنمية والاستثمار,141012,DADI,1,632487.2,505007,69,1.28,1.25,1.25,1.28,1.28,9150.0,1.27,4850.0,0.015748356968139112,0,15.353141935216977,66.66666666666666,80.0,53.333333333333314,0.0020896209423837,0.0009321400699642,0.0234375,0.0240905880092092
2025-01-16,دار الدواء للتنمية والاستثمار,141012,DADI,1,24481.49,19302,32,1.28,1.26,1.27,1.27,1.27,10283.0,1.26,3665.0,-0.007843177461025893,0,-0.3670239006329376,66.66666666666666,60.0,59.99999999999998,0.0024468018354475,0.0012350724230608,0.015748031496063,0.0249982212774546
2025-01-17,دار الدواء للتنمية والاستثمار,141012,DADI,1,24481.49,19302,32,1.28,1.26,1.27,1.27,1.27,10283.0,1.26,3665.0,0.0,1,2.45673903067528,66.66666666666666,60.0,66.66666666666664,0.0026987606338826,0.0015278100652252,0.015748031496063,0.0257702005866954
2025-01-18,دار الدواء للتنمية والاستثمار,141012,DADI,1,24481.49,19302,32,1.28,1.26,1.27,1.27,1.27,10283.0,1.26,3665.0,0.0,1,2.559292488285436,66.66666666666666,50.0,56.66666666666665,0.0028654091439515,0.0017953298809704,0.015748031496063,0.0264186609692299
2025-01-19,دار الدواء للتنمية والاستثمار,141012,DADI,1,38547.4,30720,25,1.26,1.24,1.26,1.25,1.25,1050.0,1.24,2520.0,-0.01587334915629012,0,0.0685942394588751,42.85714285714285,20.0,43.333333333333314,0.0013678783852422,0.0017098395818248,0.016,0.0264186609692299
2025-01-20,دار الدواء للتنمية والاستثمار,141012,DADI,1,13804.42,11033,16,1.26,1.24,1.24,1.26,1.26,2295.0,1.25,17205.0,0.007968169649176881,0,-0.9781743883512584,42.85714285714285,40.0,36.66666666666665,0.0009767317408375,0.0015632180136273,0.0158730158730158,0.0264186609692299
2025-01-21,دار الدواء للتنمية والاستثمار,141012,DADI,1,48762.6,39010,9,1.26,1.25,1.26,1.25,1.26,51010.0,1.25,61800.0,-0.007968169649176845,0,0.9918150406695015,37.5,25.0,28.333333333333314,-0.0001385738266115,0.0012228596455795,0.008,0.027747728260732
2025-01-22,دار الدواء للتنمية والاستثمار,141012,DADI,1,21762.72,17272,9,1.26,1.26,1.26,1.26,1.26,549.0,1.25,53800.0,0.007968169649176881,0,-0.1110541065923683,44.44444444444444,50.0,38.333333333333314,-0.0002130887432554,0.0009356699678125,0.0,0.0264186609692299
2025-01-23,دار الدواء للتنمية والاستثمار,141012,DADI,1,19584.64,15439,19,1.27,1.26,1.26,1.26,1.27,5403.0,1.26,4061.0,0.0,0,-0.2000225476472225,50.0,50.0,41.66666666666665,-0.0002690410142072,0.0006947277714086,0.0079365079365079,0.0249155648562834
2025-01-24,دار الدواء للتنمية والاستثمار,141012,DADI,1,19584.64,15439,19,1.27,1.26,1.26,1.26,1.27,5403.0,1.26,4061.0,0.0,1,-0.4919335675039043,50.0,50.0,50.0,-0.0003098122690645,0.0004938197633139,0.0079365079365079,0.0232049120251187
2025-01-25,دار الدواء للتنمية والاستثمار,141012,DADI,1,19584.64,15439,19,1.27,1.26,1.26,1.26,1.27,5403.0,1.26,4061.0,0.0,1,0.4187224091993723,50.0,50.0,50.0,-0.0003382249357581,0.0003274108234995,0.0079365079365079,0.0232049120251187
2025-01-26,دار الدواء للتنمية والاستثمار,141012,DADI,1,193341.71,151623,48,1.28,1.26,1.27,1.27,1.27,5250.0,1.26,30641.0,0.007905179507113247,0,2.9649590054673047,55.55555555555556,75.0,58.333333333333314,0.0004410896408866,0.0003501465869769,0.015748031496063,0.0232049120251187
2025-01-27,دار الدواء للتنمية والاستثمار,141012,DADI,1,14677.0,11600,19,1.27,1.26,1.27,1.27,1.27,1007.0,1.26,16141.0,0.0,0,-0.325589815978885,55.55555555555556,75.0,66.66666666666664,0.0010466370768231,0.0004894446849462,0.0078740157480315,0.0232049120251187
2025-01-28,دار الدواء للتنمية والاستثمار,141012,DADI,1,2200.15,1745,5,1.27,1.26,1.26,1.27,1.27,11355.0,1.26,9400.0,0.0,0,-0.8876594106401751,55.55555555555556,75.0,75.0,0.0015091413405705,0.000693384016071,0.0078740157480315,0.0232049120251187
2025-01-29,دار الدواء للتنمية والاستثمار,141012,DADI,1,8696.15,6900,13,1.27,1.26,1.26,1.27,1.27,50785.0,1.26,951.0,0.0,0,-0.5559709037286363,42.85714285714285,75.0,75.0,0.0018543040390557,0.000925568020668,0.0078740157480315,0.0235903385990173
2025-01-30,دار الدواء للتنمية والاستثمار,141012,DADI,1,5029.28,3991,7,1.27,1.26,1.26,1.27,1.27,50965.0,1.26,1050.0,0.0,0,-0.7432028365086109,50.0,75.0,75.0,0.0021035989847171,0.0011611742134778,0.0078740157480315,0.0238587669319425
2025-01-31,دار الدواء للتنمية والاستثمار,141012,DADI,1,5029.28,3991,7,1.27,1.26,1.26,1.27,1.27,50965.0,1.26,1050.0,0.0,1,-0.9739876098126988,50.0,75.0,75.0,0.0022749428995831,0.0013839279506989,0.0078740157480315,0.0240143821159243
2025-02-01,دار الدواء للتنمية والاستثمار,141012,DADI,1,5029.28,3991,7,1.27,1.26,1.26,1.27,1.27,50965.0,1.26,1050.0,0.0,1,-0.6573359678408395,50.0,75.0,75.0,0.0023832614323178,0.0015837946470226,0.0078740157480315,0.0240596335296678
2025-02-02,دار الدواء للتنمية والاستثمار,141012,DADI,1,34295.54,27103,25,1.28,1.26,1.27,1.27,1.27,9950.0,1.26,118.0,0.0,0,14.587819012340066,75.0,75.0,75.0,0.0024409667051747,0.0017552290586531,0.015748031496063,0.0239954059151173
2025-02-03,دار الدواء للتنمية والاستثمار,141012,DADI,1,4149.02,3277,7,1.27,1.26,1.26,1.26,1.27,10200.0,1.26,6050.0,-0.007905179507113261,0,-0.5228900145466672,50.0,33.33333333333333,61.111111111111086,0.0016606393069265,0.0017363111083077,0.0079365079365079,0.0239954059151173
2025-02-04,دار الدواء للتنمية والاستثمار,141012,DADI,1,37630.04,29781,16,1.27,1.25,1.26,1.27,1.27,10254.0,1.26,4754.0,0.007905179507113247,0,6.482192281996628,75.0,66.66666666666666,58.333333333333314,0.0018280678204709,0.0017546624507404,0.015748031496063,0.0217627573675173
2025-02-05,دار الدواء للتنمية والاستثمار,141012,DADI,1,19529.88,15539,11,1.27,1.25,1.26,1.27,1.27,18635.0,1.25,39018.0,0.0,0,2.8832357713231325,66.66666666666666,66.66666666666666,55.55555555555552,0.0019384113245815,0.0017914122255086,0.015748031496063,0.0217627573675173
